chrI_sense


YJL179W	88723	90251
YJL177W	90683	92862
YJL175W	93914	94902
YJL174W	94903	97093
YJL172W	97706	100825
YJL169W	102007	103602
YJL167W	104817	106315
YJL166W	106316	107888
YJL161W	116586	118955
YJL159W	120282	122994
YJL156W-A	126469	127960
YJL148W	140222	142261
YJL146W	143038	144996
YJL145W	144997	146227
YJL140W	150560	152678
YJL136W-A	156034	157340
YJL133W	160446	161795
YJL132W	161796	165328
YJL127W-A	180059	181768
YJL126W	184356	186455
YJL122W	189619	191018
YJL117W	192392	194518
YJL115W	195947	198209
YJL112W	204845	207710
YJL111W	207711	210659
YJL106W	221291	224542
YJL105W	224920	227208
YJL104W	227209	228945
YJL102W	231186	234804
YJL098W	242055	245452
YJL092W	257133	262039
YJL089W	265791	268771
YJL088W	268772	270912
YJL085W	272669	276068
YJL083W	278703	280802
YJL082W	280803	284600
YJL077W-B	293912	294663
YJL077W-A	294664	295199
YJL076W	295200	300022
YJL073W	302996	305983
YJL071W	305984	308863
YJL067W	313949	315039
YJL064W	315040	316566
YJL061W	319897	323259
YJL052W	338097	339633
YJL049W	345874	348404
YJL046W	352277	354798
YJL045W	355809	359063
YJL043W	359629	361170
YJL042W	361171	365725
YJL041W	365726	369503
YJL037W	376651	378447
YJL036W	378484	381182
YJL034W	381183	383735
YJL030W	387576	389262
YJL028W	391176	392073
YJL022W	397974	399739
YJL020W-A	400846	402373
YJL019W	402726	405165
YJL016W	405166	407441
YJL014W	407442	410284
YJL009W	419764	421836
YJL005W	424949	432450
YJL003W	432549	434200
YJL001W	435049	436484
YJR001W	436485	438712
YJR002W	438713	442007
YJR005W	445773	449118
YJR010W	455961	458925
YJR013W	460247	461700
YJR018W	466199	467865
YJR020W	467866	469468
YJR022W	469647	471232
YJR032W	490973	493370
YJR034W	496517	497314
YJR035W	497315	501747
YJR037W	502967	503800
YJR039W	503801	507638
YJR040W	507639	511145
YJR042W	513941	517371
YJR046W	521895	524924
YJR048W	525862	528556
YJR050W	528685	529683
YJR051W	529684	531912
YJR052W	531913	533929
YJR055W	538649	540335
YJR057W	543962	545626
YJR059W	545627	548568
YJR063W	554893	555778
YJR064W	555779	558658
YJR066W	559321	567523
YJR068W	567524	569743
YJR071W	569744	571903
YJR074W	572884	573932
YJR075W	573933	576370
YJR079W	580070	582374
YJR084W	583615	585804
YJR089W	587325	591644
YJR092W	598625	604190
YJR094W-A	608126	609637
YJR095W	609638	611023
YJR096W	611024	612362
YJR097W	612363	614094
YJR099W	615343	617442
YJR101W	617981	620179
YJR103W	620641	623481
YJR105W	623482	624750
YJR110W	633403	636816
YJR117W	641901	644469
YJR121W	647472	649627
YJR122W	649628	651769
YJR123W	651770	653707
YJR128W	662914	664415
YJR133W	672885	674727
YJR135W-A	676852	678334
YJR138W	684426	690545
YJR140W-A	690546	692245
YJR144W	700757	702760
YJR149W	707025	709687
YJR151W-A	717445	718765
YJR152W	719473	722440
YJR153W	722680	725035
YJR154W	725649	727036
YJR155W	727037	729361
YJR157W	730380	732012
YJR158W	732305	735278
YJR159W	735909	738252


chrXI_sense


YKL225W	316	1933
YKL223W	2254	3856
YKL221W	5972	8783
YKL217W	22181	25055
YKL216W	25056	27415
YKL212W	34180	37684
YKL210W	39058	43334
YKL208W	47070	48169
YKL207W	48170	50009
YKL205W	50019	53677
YKL204W	53678	56750
YKL202W	63620	65537
YKL195W	75779	78162
YKL191W	80989	82905
YKL190W	82906	84412
YKL189W	84413	87039
YKL185W	94069	96545
YKL184W	96546	98349
YKL183W	98350	100349
YKL182W	100350	107104
YKL181W	107105	109218
YKL180W	109219	111318
YKL177W	114221	115829
YKL175W	118676	121382
YKL171W	127354	130533
YKL170W	130534	132188
YKL163W	144150	146749
YKL160W	153214	154776
YKL157W	154917	158565
YKL156W	158566	160421
YKL154W	161510	163390
YKL153W	163510	165438
YKL150W	165941	168561
YKL146W	171625	174115
YKL143W	176726	178386
YKL142W	178387	179626
YKL141W	179627	180482
YKL131W	194343	196047
YKL127W	203382	205506
YKL126W	205507	207929
YKL125W	207930	210386
YKL121W	213651	217222
YKL117W	220247	222126
YKL112W	226379	231039
YKL098W	256735	258998
YKL096W-A	259023	260703
YKL096W	261083	262106
YKL088W	275246	278142
YKL086W	278143	279002
YKL081W	282782	284844
YKL080W	284845	286244
YKL079W	286245	288825
YKL078W	288826	291340
YKL077W	291341	293889
YKL073W	296338	299367
YKL072W	299368	303663
YKL071W	304979	306043
YKL070W	306044	307254
YKL069W	307255	308969
YKL068W-A	308970	310077
YKL068W	310078	314194
YKL064W	317089	321830
YKL062W	323091	325697
YKL061W	325698	327379
YKL058W	330128	331891
YKL053W	339502	341081
YKL051W	341130	343745
YKL047W	349407	352154
YKL045W	353431	356298
YKL042W	358323	359978
YKL041W	359979	361898
YKL039W	362459	365319
YKL035W	369800	371701
YKL034W	371702	374397
YKL033W-A	374398	375426
YKL033W	375427	379988
YKL023W	393356	395655
YKL019W	402369	404052
YKL018W	404053	406214
YKL015W	408444	412599
YKL012W	418217	421157
YKL009W	426175	428214
YKL007W	429055	431248
YKL006W	431746	433945
YKL004W	435223	437595
YKL002W	437596	439622
YKR002W	442988	445270
YKR003W	445271	447770
YKR007W	451410	452161
YKR008W	452162	455621
YKR013W	463722	466201
YKR016W	469665	472567
YKR020W	478272	479159
YKR021W	479160	483142
YKR023W	483355	486129
YKR025W	487722	489726
YKR027W	491130	493843
YKR028W	493844	498567
YKR030W	500068	502216
YKR035W-A	507877	509676
YKR039W	514722	518051
YKR041W	518052	519311
YKR042W	519312	521858
YKR044W	521894	525113
YKR047W	525122	526697
YKR050W	527701	530828
YKR051W	530829	533534
YKR057W	551588	552609
YKR058W	552610	554833
YKR061W	557615	559508
YKR062W	559509	561828
YKR064W	562494	566698
YKR067W	567797	571306
YKR074W	579163	580162
YKR075W-A	580163	581893
YKR078W	584929	588188
YKR080W	590236	592508
YKR082W	592776	597882
YKR086W	599838	604137
YKR093W	615511	618737
YKR095W	619640	625812
YKR095W-A	625813	626569
YKR096W	626570	630688
YKR097W	630689	633969
YKR099W	635637	639776
YKR101W	640405	643687
YKR106W	661307	664424


chrXII_sense


YLL067W-A	708	2460
YLL066W-B	5470	6350
YLL066W-A	6351	8103
YLL065W	11591	13211
YLL061W	17944	20757
YLL058W	23427	26442
YLL055W	29875	32756
YLL049W	40636	42292
YLL047W	46523	47742
YLL044W	47743	49797
YLL043W	49853	52992
YLL037W	66427	68077
YLL035W	68417	71605
YLL029W	81333	84604
YLL028W	84605	87103
YLL027W	87104	88563
YLL026W	88564	92515
YLL025W	94695	96516
YLL021W	100809	106460
YLL019W-A	106773	108135
YLL015W	116296	121301
YLL014W	121302	122816
YLL012W	125406	127326
YLL011W	127327	130238
YLL008W	131686	135097
YLL004W	140972	143156
YLL003W	143157	146230
YLL002W	146231	147830
YLL001W	147831	151347
YLR005W	159827	162674
YLR007W	164371	166357
YLR009W	166358	168269
YLR011W	168972	170911
YLR013W	171204	172899
YLR015W	175172	177571
YLR017W	177572	179701
YLR019W	179765	182584
YLR021W	183582	185944
YLR025W	194371	196293
YLR032W	204953	208698
YLR033W	208699	211464
YLR041W	228625	230832
YLR048W	242032	244570
YLR052W	247137	249074
YLR056W	253653	255249
YLR057W	255250	258872
YLR060W	260792	263146
YLR061W	263147	264046
YLR066W	267101	268818
YLR068W	270956	272574
YLR072W	278822	281998
YLR075W	282899	283721
YLR077W	283722	286708
YLR081W	290077	293094
YLR086W	302157	307829
YLR088W	316061	319220
YLR092W	323485	327512
YLR096W	332064	337191
YLR104W	346543	348042
YLR107W	364012	366439
YLR109W	368738	370383
YLR120W-A	388537	389908
YLR124W	391465	393014
YLR125W	393349	395538
YLR128W	398514	399554
YLR129W	399555	403596
YLR135W	412941	416580
YLR137W	416972	418216
YLR138W	418217	422446
YLR143W	427291	430582
YLR145W	432033	433859
YLR146W-A	433860	434575
YLR148W	434576	438533
YLR150W	440239	442518
YLR156W	471978	473592
YLR157W-D	475629	477111
YLR157W-E	481738	483172
YLR159W	485210	486824
YLR161W	488862	489558
YLR162W	489559	490948
YLR163W-A	492677	493742
YLR164W	493743	495491
YLR167W	498875	499558
YLR173W	502154	504553
YLR174W	504554	506050
YLR175W	506051	508709
YLR177W	511011	514010
YLR180W	515061	517660
YLR182W	517893	521473
YLR184W	521971	522630
YLR185W	522631	523467
YLR186W	523468	524613
YLR187W	524614	528224
YLR188W	528225	531646
YLR190W	534731	537226
YLR191W	537227	539586
YLR200W	548979	550485
YLR204W	552132	553731
YLR206W	554412	556725
YLR210W	561951	564610
YLR214W	568120	571760
YLR217W	572375	573954
YLR219W	573955	576705
YLR220W	576706	578839
YLR224W	586062	588681
YLR226W	589223	592043
YLR230W	604187	606014
YLR232W	606695	608194
YLR234W	609756	613435
YLR238W	614683	617301
YLR240W	617383	620418
YLR241W	620419	623858
YLR243W	624114	626153
YLR246W	626354	629272
YLR248W	634120	636672
YLR249W	636673	640277
YLR250W	640278	641341
YLR253W	642531	645429
YLR256W	646101	652178
YLR257W	658620	660648
YLR258W	660649	664279
YLR260W	665779	669179
YLR263W	669710	673038
YLR264W	673039	674978
YLR267W	678087	680116
YLR274W	691526	694315
YLR275W	694316	696075
YLR279W	704174	705050
YLR283W	705051	707178
YLR289W	715021	718120
YLR296W	722843	723915
YLR297W	723916	725406
YLR299W	725407	728844
YLR300W	728845	730718
YLR301W	730719	732406
YLR303W	732407	735011
YLR306W	744077	745484
YLR307W	745485	747660
YLR308W	747802	750010
YLR312W-A	759449	761352
YLR315W	764779	765278
YLR317W	765279	766484
YLR318W	766485	770204
YLR322W	777493	779092
YLR324W	779146	781395
YLR326W	781396	784022
YLR330W	787619	790092
YLR332W	790093	792997
YLR335W	797362	800690
YLR338W	804211	805782
YLR340W	805783	806922
YLR341W	806923	809738
YLR344W	819257	820433
YLR345W	820434	823406
YLR347W-A	824654	826064
YLR349W	826960	828687
YLR350W	828688	830487
YLR352W	830953	834299
YLR353W	834300	837316
YLR356W	840244	841276
YLR360W	846022	848560
YLR362W	849642	853161
YLR369W	859490	862528
YLR371W	862529	867152
YLR372W	867153	869612
YLR375W	871527	873820
YLR379W	876787	878180
YLR383W	885213	889732
YLR386W	893586	897382
YLR388W	898016	899941
YLR390W	902863	903635
YLR390W-A	903636	905662
YLR399W-A	920734	921927
YLR400W	921928	923671
YLR407W	932722	934873
YLR410W	937495	942061
YLR411W	947141	948304
YLR412W	948305	950242
YLR413W	951061	954335
YLR417W	954903	957797
YLR419W	958398	963682
YLR420W	963683	965775
YLR422W	965776	972759
YLR425W	982696	987015
YLR426W	987016	988308
YLR427W	988309	990734
YLR429W	990735	993146
YLR430W	993147	1001202
YLR432W	1002424	1005196
YLR435W	1006303	1008322
YLR438W	1012383	1014222
YLR439W	1014223	1016591
YLR446W	1025040	1027772
YLR448W	1028718	1030804
YLR449W	1030805	1032459
YLR454W	1043854	1053019
YLR455W	1053413	1055056
YLR456W	1055057	1056319
YLR458W	1056320	1057280
YLR459W	1057281	1059580
YLR461W	1062784	1064416
YLR467W	1072373	1078177


chrXIII_sense


YML133W-B	692	1474
YML133W-A	1475	3320
YML132W	7109	9518
YML131W	10159	12485
YML127W	17000	20789
YML121W	26623	29043
YML116W	38088	41168
YML113W	43751	45040
YML112W	45041	46643
YML111W	46644	50823
YML109W	51565	54730
YML108W	54731	56311
YML106W	56478	58611
YML102W	67675	70002
YML099W-A	74040	75693
YML098W	77212	78950
YML096W	79802	82272
YML094W	82273	83078
YML093W	83079	86947
YML090W	90609	92180
YML088W	92181	95386
YML084W	99354	100932
YML082W	101773	104612
YML070W	133414	135434
YML069W	135435	137439
YML068W	137440	140059
YML065W	142108	146048
YML063W	146418	148375
YML060W	151823	154182
YML058W-A	158724	159193
YML055W	164440	166371
YML052W	170369	171516
YML051W	171517	173003
YML050W	173004	175209
YML046W	181386	184479
YML042W	192501	195859
YML036W	205618	207543
YML034W	209438	213321
YML031W	214057	216355
YML030W	216356	217262
YML027W	221170	223918
YML024W	225867	227816
YML022W	228899	230711
YML020W	230966	233424
YML019W	233425	235750
YML017W	236379	239801
YML007W	253694	257040
YML003W	262694	264511
YMR002W	272110	273051
YMR003W	273052	273923
YMR004W	273924	275972
YMR005W	275973	278303
YMR007W	279843	281517
YMR009W	284038	284825
YMR010W	284826	288038
YMR011W	288039	290955
YMR012W	290967	296104
YMR013W-A	298281	298778
YMR014W	298779	301555
YMR017W	307354	309817
YMR019W	312146	315297
YMR020W	315298	317980
YMR022W	318599	320306
YMR025W	323125	325322
YMR030W	330248	333211
YMR033W	337759	340433
YMR035W	341095	342777
YMR040W	350124	351940
YMR042W	352453	353339
YMR043W	353340	355301
YMR044W	355302	358035
YMR046W-A	362567	363965
YMR048W	366965	369034
YMR052W	379535	381908
YMR054W	383099	387056
YMR058W	388779	391058
YMR059W	391059	392590
YMR061W	392730	395900
YMR066W	401472	405351
YMR072W	411538	413253
YMR075W	413472	417145
YMR079W	424957	427388
YMR083W	434722	436557
YMR090W	449188	450995
YMR096W	458188	460452
YMR100W	465855	469365
YMR105W-A	477660	479393
YMR107W	483000	483760
YMR108W	483761	486526
YMR109W	486527	491329
YMR113W	494703	497324
YMR115W	497660	500403
YMR122W-A	511265	512816
YMR123W	513561	514157
YMR124W	514158	517461
YMR125W	517462	521593
YMR128W	523661	527745
YMR129W	527746	532040
YMR130W	532041	534104
YMR135W-A	539776	540970
YMR136W	540971	543962
YMR140W	547667	550775
YMR141W-A	550776	551761
YMR143W	551762	553221
YMR144W	553222	555688
YMR155W	568280	571239
YMR158W	572204	573882
YMR158W-B	574336	575016
YMR172W	605846	608491
YMR177W	616496	618402
YMR178W	618403	619689
YMR179W	619690	623269
YMR182W-A	625270	627349
YMR184W	628139	628980
YMR185W	628981	632289
YMR186W	632290	635569
YMR189W	637324	641689
YMR191W	645630	647032
YMR192W	647033	649960
YMR193W	649961	651120
YMR194W	651121	653009
YMR195W	653956	654980
YMR196W	654981	659464
YMR198W	659467	662449
YMR199W	662450	664602
YMR200W	664603	666870
YMR202W	667502	668351
YMR203W	668352	670876
YMR206W	675761	678121
YMR208W	684326	686886
YMR210W	687471	688960
YMR211W	688961	691646
YMR213W	693336	695331
YMR217W	701600	704451
YMR219W	707082	712227
YMR220W	712228	714746
YMR223W	716499	719571
YMR228W	724612	726758
YMR233W	739143	740169
YMR234W	740170	742455
YMR236W	742955	743653
YMR241W	751544	753949
YMR242W-A	754162	755521
YMR244W	757115	758370
YMR245W	758371	759525
YMR246W	759526	763064
YMR247W-A	768853	770604
YMR250W	770753	772672
YMR251W	772673	774712
YMR251W-A	774713	776232
YMR255W	777967	779677
YMR262W	793681	794775
YMR263W	794776	795690
YMR264W	795691	797543
YMR269W	804348	806287
YMR272W-A	810331	811019
YMR272W-B	811020	812419
YMR281W	832223	834347
YMR284W	838142	841096
YMR286W	841897	843324
YMR289W	848630	850949
YMR290W-A	851287	852556
YMR304W	874652	879860
YMR306W	881024	886849
YMR307W	886850	889863
YMR312W	898377	900337
YMR317W	906606	911928
YMR320W	916611	918580
YMR323W	919953	922505
YMR325W	922506	924150


chrXIV_sense


YNL339W-B	599	1381
YNL339W-A	1382	3227
YNL338W	6426	7029
YNL337W	7030	8194
YNL336W	8195	10610
YNL335W	11317	13131
YNL333W	13132	14696
YNL332W	14697	16989
YNL327W	23659	28292
YNL324W	30915	31825
YNL323W	31826	34332
YNL321W	34588	37588
YNL317W	40510	43092
YNL314W	44290	46300
YNL312W	48251	50301
YNL309W	52584	55115
YNL306W	58103	59901
YNL300W	65647	66466
YNL299W	66467	68734
YNL298W	68735	72634
YNL296W	76138	76792
YNL295W	76793	79675
YNL290W	85995	87801
YNL289W	87802	89870
YNL288W	90161	91774
YNL282W	107081	108420
YNL281W	108421	110120
YNL279W	110865	113218
YNL275W	119227	122082
YNL273W	122748	127801
YNL269W	137641	138480
YNL268W	138481	140781
YNL256W	164537	168156
YNL253W	169948	172418
YNL247W	182853	185434
YNL246W	185435	187628
YNL243W	187997	191180
YNL242W	191181	197298
YNL239W	200464	202097
YNL236W	206897	210201
YNL234W	210202	211756
YNL233W	211757	214896
YNL232W	214897	216976
YNL228W	220399	222103
YNL226W	222104	223784
YNL223W	227353	229055
YNL222W	229056	231057
YNL220W	234327	236809
YNL216W	241585	244378
YNL215W	244379	245579
YNL214W	245580	247395
YNL212W	247396	250795
YNL210W	250796	251908
YNL209W	251909	254332
YNL208W	254333	255132
YNL207W	255133	257801
YNL202W	258949	261569
YNL193W	274314	276358
YNL192W	276359	280122
YNL191W	280123	282076
YNL190W	282077	284042
YNL189W	284043	286181
YNL188W	286182	287746
YNL187W	287747	289261
YNL186W	289262	293125
YNL181W	298233	300674
YNL178W	302489	304467
YNL174W	307286	309704
YNL165W	323767	326202
YNL162W-A	330220	331210
YNL162W	331211	332417
YNL161W	332418	336257
YNL160W	336489	338817
YNL155W	342366	344472
YNL152W	346293	349215
YNL150W	349216	350723
YNL145W	352376	352815
YNL144W-A	352816	354279
YNL136W	370275	372773
YNL124W	392811	394578
YNL123W	394579	399369
YNL119W	401011	403654
YNL117W	406223	408289
YNL116W	408290	411074
YNL113W	412566	413427
YNL112W	413428	417408
YNL109W	418782	420054
YNL107W	420055	421942
YNL105W	424020	425718
YNL103W-A	426584	427537
YNL097W-A	441342	442721
YNL094W	447271	449795
YNL093W	449796	450739
YNL090W	456404	457641
YNL085W	466881	470898
YNL083W	471362	473330
YNL082W	473331	477097
YNL075W	485528	487693
YNL067W-A	498403	499281
YNL063W	507558	509794
YNL061W	510494	513613
YNL057W	515722	517091
YNL056W	517092	518922
YNL048W	538104	540920
YNL042W-B	546978	547565
YNL042W	547566	550400
YNL040W	553315	554912
YNL039W	554913	557008
YNL038W	557009	558868
YNL036W	559531	561617
YNL034W	570342	572863
YNL033W	572864	574277
YNL032W	574278	576616
YNL030W	576671	578216
YNL028W	578544	579407
YNL027W	579408	581903
YNL026W	581904	584498
YNL021W	593102	596568
YNL016W	602754	605335
YNL015W	605336	605935
YNL010W	613572	614741
YNL009W	614742	617201
YNL006W	620025	622284
YNL004W	622891	625752
YNL001W	627384	629733
YNR001W-A	631128	632640
YNR003W-A	634273	635653
YNR004W	635836	636954
YNR006W	636955	640042
YNR008W	640327	642542
YNR009W	642543	643719
YNR010W	643720	645279
YNR012W	647099	650018
YNR017W	662704	664224
YNR018W	664225	665247
YNR019W	665248	668207
YNR021W	668208	670357
YNR023W	670358	672331
YNR024W	672332	674218
YNR030W	678729	682104
YNR032W	685864	687483
YNR033W	687484	690169
YNR034W	690170	692489
YNR034W-A	692490	693989
YNR038W	695582	698633
YNR040W	699663	701102
YNR042W	701103	701837
YNR043W	701838	703667
YNR044W	703668	706031
YNR045W	706032	707749
YNR046W	707750	708464
YNR058W	734156	736398
YNR059W	736399	739729
YNR060W	739926	743196
YNR063W	746808	749901
YNR072W	772522	775486
YNR075W	779781	781782
YNR076W	781783	783415


chrXV_sense


YOL166W-A	450	1875
YOL164W-A	3839	5453
YOL164W	5454	9459
YOL160W	14072	15731
YOL154W	34383	36477
YOL152W	40555	43537
YOL151W	43538	44859
YOL149W	44860	46698
YOL146W	48747	50507
YOL144W	53019	55463
YOL140W	58746	61090
YOL137W	65439	69413
YOL133W	70275	71164
YOL132W	71165	72895
YOL131W	72896	74244
YOL130W	74245	77512
YOL129W	77513	79263
YOL127W	80108	82371
YOL125W	83422	86276
YOL123W	87484	90574
YOL117W	97524	99676
YOL113W	104279	106497
YOL112W	106498	108937
YOL110W	108938	110198
YOL109W	110199	111814
YOL103W	123609	126977
YOL100W	128958	133529
YOL097W-A	135999	137772
YOL093W	142769	144129
YOL090W	147334	151345
YOL086W-A	158993	160479
YOL085W-A	161444	162255
YOL084W	162256	165600
YOL083W	165601	168126
YOL082W	168580	170704
YOL081W	170705	180464
YOL079W	180465	181642
YOL076W	186998	190606
YOL069W	198895	201432
YOL061W	212179	214863
YOL059W	216896	219083
YOL058W	219084	220711
YOL057W	220712	223097
YOL056W	223098	225399
YOL051W	234764	238516
YOL049W	238517	241206
YOL045W	242988	247090
YOL044W	247091	249371
YOL042W	249771	252221
YOL039W	254155	255249
YOL034W	259849	263421
YOL033W	263422	265344
YOL032W	265345	267239
YOL030W	268036	270785
YOL023W	277897	281367
YOL020W	285996	288284
YOL019W-A	288285	288754
YOL019W	288755	291777
YOL017W	292418	295776
YOL015W	296394	299303
YOL014W	299304	300554
YOL011W	305184	307799
YOL010W	307800	310142
YOL008W	310278	312079
YOL004W	316733	322666
YOL001W	324618	326799
YOR001W	326800	329335
YOR004W	333542	335499
YOR008W-B	343794	344199
YOR009W	344200	346982
YOR011W	349075	355041
YOR011W-A	355517	356193
YOR017W	361338	364278
YOR018W	364279	368020
YOR019W	368021	371459
YOR020W-A	371580	373230
YOR029W	384465	386070
YOR030W	386691	389870
YOR032W-A	392041	393511
YOR036W	400281	401482
YOR037W	401483	403759
YOR042W	408339	410409
YOR043W	410410	412686
YOR053W	427611	429342
YOR055W	429343	431250
YOR057W	432067	434643
YOR061W	441376	443758
YOR063W	444643	446969
YOR065W	447150	448862
YOR066W	448863	452556
YOR069W	453676	456911
YOR073W-A	467255	468178
YOR075W	468179	470307
YOR080W	474459	477936
YOR085W	481953	484672
YOR087W	487625	490891
YOR091W	493034	494780
YOR092W	494781	498153
YOR094W	502697	504515
YOR096W	505711	507859
YOR099W	511639	514098
YOR106W	518858	521071
YOR107W	521084	522741
YOR108W	522742	525185
YOR109W	525186	528882
YOR110W	528883	530397
YOR113W	533968	537520
YOR114W	537521	539653
YOR120W	551068	553192
YOR127W	561092	565480
YOR134W	577997	580156
YOR136W	580157	582516
YOR140W	586659	590416
YOR142W	592771	595288
YOR146W	605321	606519
YOR147W	606520	609649
YOR150W	611960	613574
YOR153W	619683	624665
YOR154W	624666	627857
YOR158W	632096	633779
YOR160W	633780	636859
YOR161W-A	636860	637839
YOR161W-B	637840	639719
YOR163W	642681	644382
YOR165W	644491	648055
YOR172W	654088	657214
YOR173W	657215	658532
YOR174W	658533	660728
YOR176W	662288	664819
YOR181W	675867	678736
YOR186W	682344	683887
YOR187W	683888	685681
YOR188W	685682	689522
YOR189W	689523	690559
YOR190W	690560	692363
YOR191W	692364	698503
YOR193W	710328	712587
YOR195W	712588	716558
YOR197W	717047	719526
YOR206W	727482	730710
YOR208W	733725	737364
YOR210W	738178	739897
YOR212W	742457	745305
YOR217W	749197	753116
YOR220W	755293	757289
YOR222W	757835	759640
YOR223W	759641	761260
YOR225W	761261	762100
YOR227W	762101	767728
YOR229W	768338	770760
YOR230W	770761	772423
YOR231W	772424	774444
YOR232W	774445	775553
YOR233W	775554	779493
YOR235W	779735	780846
YOR236W	780847	781858
YOR237W	781859	783556
YOR241W	786987	790176
YOR244W	792476	795075
YOR252W	803634	804308
YOR253W	804309	806488
YOR255W	807136	809145
YOR260W	813932	816921
YOR262W	817160	818773
YOR264W	818774	820415
YOR265W	820416	820815
YOR266W	820816	823455
YOR269W	826292	829044
YOR272W	832614	835265
YOR274W	837615	840120
YOR276W	841275	842728
YOR278W	842729	844779
YOR284W	848421	849620
YOR289W	853324	855283
YOR291W	860844	866659
YOR293W	866974	868261
YOR298W	875332	878121
YOR304W	884309	888935
YOR305W	888936	890839
YOR314W	902908	904254
YOR314W-A	904255	904674
YOR315W	904675	907134
YOR317W	909180	912682
YOR319W	912744	914603
YOR321W	915958	919386
YOR325W	924442	925483
YOR326W	925484	931635
YOR328W	931636	938303
YOR329W-A	939213	940692
YOR336W	949676	954292
YOR341W	960878	967263
YOR346W	981640	985919
YOR349W	989654	993849
YOR352W	997097	999316
YOR355W	1005027	1006963
YOR356W	1006964	1009723
YOR364W	1023236	1024874
YOR366W	1025121	1025978
YOR373W	1036771	1039648
YOR374W	1039649	1042625
YOR376W	1042969	1044541
YOR376W-A	1044542	1046143
YOR377W	1046144	1049037
YOR378W	1049376	1052115
YOR382W	1059194	1061088
YOR384W	1061094	1064783
YOR385W	1065010	1066753
YOR386W	1066754	1069733
YOR389W	1074078	1076772
YOR390W	1076773	1078971
YOR392W	1079147	1080140
YOR393W	1080141	1082582
YOR394W	1082583	1084347
YOR396W	1085338	1091291


chrXVI_sense


YPL283W-B	508	1290
YPL283W-A	1291	3136
YPL280W	11752	13735
YPL274W	22341	24959
YPL273W	24960	27169
YPL271W	30056	30459
YPL270W	30460	32985
YPL269W	32986	35214
YPL268W	35215	38067
YPL267W	38068	39049
YPL266W	39050	40949
YPL265W	40950	44152
YPL262W	47292	49183
YPL260W	49184	52135
YPL257W	62692	64972
YPL255W	67628	69248
YPL254W	69249	72026
YPL251W	73309	75148
YPL250W-A	75535	77124
YPL245W	85333	88012
YPL243W	88408	91420
YPL235W	103129	105868
YPL231W	108568	114777
YPL230W	114778	117007
YPL229W	117008	118145
YPL228W	118146	121184
YPL226W	121694	125880
YPL225W	125881	127582
YPL222W	130101	132571
YPL221W	132572	135724
YPL220W	135725	136652
YPL219W	136653	138632
YPL218W	138633	140612
YPL213W	150583	152422
YPL211W	153462	155246
YPL208W	157780	159839
YPL207W	159840	163542
YPL204W	163850	165932
YPL203W	165933	168640
YPL200W	171349	173110
YPL198W	173111	174935
YPL196W	174936	176145
YPL195W	176146	179241
YPL194W	179242	181254
YPL193W	181255	183571
YPL189W	189019	191222
YPL188W	191223	193512
YPL187W	193513	194604
YPL185W	194605	196864
YPL183W-A	199025	200504
YPL181W	203190	205199
YPL180W	205200	208010
YPL179W	208011	211052
YPL178W	212096	214075
YPL175W	218586	221178
YPL173W	223087	225169
YPL170W	228074	229967
YPL168W	231067	233570
YPL166W	237285	239114
YPL160W	246563	251566
YPL157W	254685	256858
YPL152W-A	264467	264971
YPL152W	264972	267191
YPL150W	267681	271201
YPL149W	271202	273232
YPL147W	273233	276961
YPL144W	280392	281880
YPL143W	281881	284100
YPL136W	296151	297453
YPL135W	297454	299416
YPL132W	301578	303091
YPL129W	305230	307245
YPL126W	310184	313253
YPL125W	313254	316686
YPL124W	316687	318651
YPL120W	322063	324879
YPL118W	326541	328762
YPL116W	329278	332810
YPL114W	335813	337502
YPL111W	339892	342039
YPL107W	348471	351150
YPL104W	355664	358814
YPL101W	360167	361805
YPL100W	361806	364785
YPL097W	364786	366901
YPL096W	366902	369124
YPL093W	370908	373638
YPL088W	381864	383255
YPL087W	383256	385555
YPL085W	386905	393994
YPL084W	393995	397723
YPL081W	404600	406566
YPL079W	406567	408653
YPL076W	410296	412194
YPL072W	418377	420707
YPL070W	420708	423971
YPL066W	426160	427877
YPL065W	427878	429718
YPL059W	444487	446168
YPL054W	455682	458094
YPL052W	458733	459907
YPL051W	459908	461707
YPL045W	467146	469865
YPL043W	469866	473085
YPL038W	480522	482090
YPL036W	482091	486274
YPL034W	486275	488344
YPL030W	493442	495454
YPL029W	495455	497981
YPL028W	497982	499529
YPL027W	499530	501537
YPL024W	502843	505330
YPL022W	506615	510965
YPL021W	510966	512799
YPL018W	517468	519895
YPL016W	520559	526596
YPL014W	527481	529534
YPL012W	529535	534574
YPL010W	534924	536735
YPL008W	539155	543128
YPL006W	544575	548461
YPL005W	548462	551600
YPL003W	551971	554543
YPL001W	554563	556285
YPR001W	556286	558249
YPR002W	558250	561306
YPR008W	572467	576246
YPR009W	576433	578492
YPR012W	584174	585698
YPR016W-A	592961	594016
YPR018W	594017	596628
YPR024W	610073	614236
YPR026W	615274	620151
YPR028W	623471	625342
YPR030W	627592	631405
YPR031W	631406	634043
YPR032W	634044	638806
YPR034W	638995	642078
YPR035W	642079	643647
YPR036W	643648	645881
YPR036W-A	645882	646401
YPR043W	653896	655922
YPR048W	659157	662119
YPR051W	664917	665996
YPR054W	665997	667631
YPR055W	667632	671078
YPR056W	671079	672335
