chr	site	strand	count
chrV	546806	+	1
chrV	546839	+	1
chrV	546848	+	1
chrV	546854	+	2
chrV	546875	+	3
chrV	546878	+	3
chrV	546905	+	3
chrV	546917	+	1
chrV	546920	+	1
chrV	546921	+	1
chrV	546979	+	32
chrV	546980	+	2
chrV	546984	+	3
chrV	546995	+	9
chrV	547001	+	1
chrV	547009	+	10
chrV	547029	+	6
chrV	547034	+	1
chrV	547039	+	1
chrV	547043	+	2
chrV	547045	+	8
chrV	547066	+	4
chrV	547381	+	2
chrV	547465	+	2
chrV	547487	+	7
chrV	547500	+	1
chrV	547504	+	2
chrV	547522	+	2
chrV	547561	+	7
chrV	547577	+	1
chrV	547578	+	1
chrV	547579	+	3
chrV	547646	+	1
chrV	547661	+	2
chrV	547664	+	6
chrV	547665	+	1
chrV	547666	+	1
chrV	547680	+	4
chrV	547698	+	1
chrV	547727	+	2
chrV	547758	+	1
chrV	547777	+	2
chrV	547782	+	3
chrV	547824	+	2
chrV	547825	+	1
chrV	547826	+	1
chrV	547831	+	1
chrV	547836	+	2
chrV	547844	+	2
chrV	547846	+	10
chrV	547847	+	1
chrV	547853	+	1
chrV	547865	+	1
chrV	547890	+	1
chrV	547930	+	1
chrV	547948	+	1
chrV	547974	+	1
chrV	547987	+	3
chrV	548014	+	1
chrV	548029	+	1
chrV	548102	+	1
chrV	548115	+	2
chrV	548120	+	1
chrV	548122	+	2
chrV	548123	+	1
chrV	548129	+	1
chrV	548132	+	1
chrV	548148	+	2
chrV	548163	+	7
chrV	548186	+	4
chrV	550646	-	1
chrV	550711	-	1
chrV	550742	-	2
chrV	550926	-	1
chrV	55093	-	1
chrV	551313	-	1
chrV	551323	-	1
chrV	551338	-	1
chrV	551339	-	1
chrV	551340	-	2
chrV	551344	-	3
chrV	551352	-	1
chrV	551363	-	3
chrV	551365	-	2
chrV	551367	-	4
chrV	551368	-	4
chrV	551369	-	35
chrV	551370	-	1
chrV	551371	-	4
chrV	55151	-	2
chrV	551780	-	2
chrV	551918	-	6
chrV	55248	-	11
chrV	55269	-	1
chrV	55271	-	1
chrV	55279	-	1
chrV	55281	-	2
chrV	55557	-	2
chrV	558034	-	1
chrV	558076	-	3
chrV	558134	-	2
chrV	55820	-	1
chrV	558588	-	2
chrV	558687	-	2
chrV	558706	-	1
chrV	558707	-	2
chrV	558967	-	3
chrV	558987	-	9
chrV	55935	-	11
chrV	55987	-	1
chrV	55990	-	1
chrV	55991	-	1
chrV	56085	-	6
chrV	56765	+	1
chrV	58389	+	2
chrV	58413	+	1
chrV	58431	+	4
chrV	58678	+	4
chrV	58679	+	1
chrV	58695	+	1
chrV	58699	+	1
chrV	58700	+	1
chrV	58734	+	1
chrV	58739	+	11
chrV	58744	+	2
chrV	58763	+	3
chrV	58771	+	1
chrV	59055	+	13
chrV	59066	+	3
chrV	59142	+	1
chrV	60754	-	1
chrV	60758	-	3
chrV	60763	-	1
chrV	61110	+	2
chrV	61112	+	2
chrV	61117	+	7
chrV	61119	+	1
chrV	61123	+	3
chrV	61125	+	2
chrV	61136	+	2
chrV	61138	+	1
chrV	61202	+	2
chrV	61204	+	2
chrV	61206	+	12
chrV	61217	+	1
chrV	61218	+	5
chrV	61220	+	3
chrV	61226	+	1
chrV	61231	+	1
chrV	61232	+	2
chrV	61233	+	2
chrV	61237	+	7
chrV	61238	+	1
chrV	61252	+	5
chrV	61259	+	1
chrV	61262	+	1
chrV	61271	+	1
chrV	61273	+	3
chrV	61274	+	2
chrV	61275	+	5
chrV	61276	+	5
chrV	61281	+	5
chrV	61285	+	1
chrV	61286	+	10
chrV	61289	+	3
chrV	61291	+	2
chrV	61295	+	2
chrV	61300	+	11
chrV	61301	+	6
chrV	61302	+	2
chrV	61303	+	1
chrV	61309	+	13
chrV	61310	+	3
chrV	61311	+	13
chrV	61315	+	18
chrV	61316	+	2
chrV	61327	+	6
chrV	61332	+	5
chrV	61334	+	3
chrV	61335	+	14
chrV	61336	+	3
chrV	61338	+	2
chrV	61339	+	4
chrV	61341	+	10
chrV	61348	+	1
chrV	61349	+	19
chrV	61350	+	578
chrV	61351	+	401
chrV	61352	+	67
chrV	61353	+	83
chrV	61354	+	21
chrV	61355	+	105
chrV	61356	+	14
chrV	61357	+	4
chrV	61358	+	2
chrV	61359	+	31
chrV	61360	+	3
chrV	61361	+	8
chrV	61362	+	28
chrV	61363	+	62
chrV	61364	+	34
chrV	61365	+	11
chrV	61366	+	2
chrV	61367	+	96
chrV	61368	+	20
chrV	61369	+	39
chrV	61370	+	40
chrV	61371	+	6
chrV	61372	+	9
chrV	61373	+	27
chrV	61374	+	21
chrV	61375	+	10
chrV	61376	+	43
chrV	61377	+	9
chrV	61379	+	12
chrV	61380	+	40
chrV	61381	+	11
chrV	61383	+	8
chrV	61384	+	13
chrV	61385	+	1
chrV	61386	+	67
chrV	61387	+	49
chrV	61388	+	30
chrV	61389	+	20
chrV	61390	+	11
chrV	61391	+	10
chrV	61392	+	5
chrV	61393	+	6
chrV	61394	+	3
chrV	61396	+	7
chrV	61397	+	28
chrV	61398	+	10
chrV	61399	+	26
chrV	61400	+	18
chrV	61401	+	13
chrV	61402	+	18
chrV	61403	+	55
chrV	61404	+	27
chrV	61405	+	1
chrV	61406	+	2
chrV	61407	+	3
chrV	61408	+	1
chrV	61409	+	3
chrV	61421	+	2
chrV	61427	+	3
chrV	61434	+	4
chrV	61446	+	6
chrV	61447	+	1
chrV	61451	+	2
chrV	61468	+	1
chrV	61469	+	2
chrV	61480	+	2
chrV	61481	+	1
chrV	61484	+	5
chrV	61485	+	15
chrV	61486	+	2
chrV	61487	+	11
chrV	61499	+	1
chrV	61502	+	1
chrV	61508	+	1
chrV	61509	+	2
chrV	61511	+	2
chrV	61521	+	1
chrV	61523	+	2
chrV	61524	+	33
chrV	61533	+	5
chrV	61534	+	1
chrV	61535	+	5
chrV	61537	+	6
chrV	61538	+	1
chrV	61541	+	7
chrV	61542	+	2
chrV	61544	+	11
chrV	61545	+	1
chrV	61549	+	1
chrV	61550	+	1
chrV	61551	+	7
chrV	61552	+	8
chrV	61553	+	8
chrV	61554	+	1
chrV	61574	+	1
chrV	61592	+	3
chrV	61602	+	8
chrV	61643	+	1
chrV	61693	+	4
chrV	61694	+	1
chrV	61695	+	5
chrV	61696	+	58
chrV	61697	+	176
chrV	61698	+	211
chrV	61699	+	54
chrV	61700	+	28
chrV	61701	+	13
chrV	61702	+	17
chrV	61703	+	10
chrV	61704	+	12
chrV	61705	+	10
chrV	61706	+	5
chrV	61708	+	5
chrV	61709	+	26
chrV	61710	+	49
chrV	61711	+	25
chrV	61712	+	26
chrV	61713	+	2
chrV	61714	+	15
chrV	61715	+	14
chrV	61716	+	7
chrV	61717	+	11
chrV	61718	+	14
chrV	61719	+	29
chrV	61720	+	8
chrV	61721	+	13
chrV	61722	+	57
chrV	61723	+	59
chrV	61724	+	13
chrV	61725	+	15
chrV	61726	+	1
chrV	61727	+	19
chrV	61728	+	6
chrV	61729	+	1
chrV	61730	+	8
chrV	61731	+	6
chrV	61733	+	11
chrV	61734	+	1
chrV	61736	+	7
chrV	61738	+	2
chrV	61739	+	2
chrV	61740	+	1
chrV	61741	+	4
chrV	61742	+	2
chrV	61743	+	14
chrV	61744	+	56
chrV	61745	+	11
chrV	61746	+	37
chrV	61747	+	48
chrV	61748	+	24
chrV	61749	+	13
chrV	61750	+	20
chrV	61752	+	1
chrV	61753	+	3
chrV	61755	+	2
chrV	61756	+	1
chrV	61758	+	1
chrV	61762	+	1
chrV	61773	+	1
chrV	61792	+	3
chrV	61852	-	1
chrV	61881	-	3
chrV	61926	-	2
chrV	61940	-	5
chrV	61943	-	1
chrV	61946	-	3
chrV	61947	-	4
chrV	61948	-	2
chrV	61949	-	5
chrV	61950	-	3
chrV	61951	-	1
chrV	61952	-	1
chrV	61961	-	2
chrV	65378	-	1
chrV	65435	-	2
chrV	65462	-	1
chrV	65495	-	2
chrV	65508	-	1
chrV	65546	-	1
chrV	65660	-	1
chrV	65711	-	2
chrV	65840	-	2
chrV	65934	-	4
chrV	65964	-	1
chrV	65966	-	5
chrV	66164	-	1
chrV	66170	-	1
chrV	66177	-	8
chrV	66205	-	1
chrV	66213	-	5
chrV	66214	-	1
chrV	66330	-	1
chrV	66401	-	1
chrV	66444	-	2
chrV	66474	-	2
chrV	66531	-	1
chrV	66541	-	2
chrV	66593	-	1
chrV	66776	-	8
chrV	66807	-	1
chrV	66808	-	2
chrV	67081	-	1
chrV	67088	-	1
chrV	67109	-	2
chrV	67121	-	1
chrV	67122	-	2
chrV	67123	-	3
chrV	67187	-	3
chrV	67252	-	2
chrV	67351	-	1
chrV	67354	-	1
chrV	67357	-	1
chrV	67362	-	1
chrV	67400	-	1
chrV	67403	-	1
chrV	67414	-	4
chrV	67427	-	2
chrV	67447	-	4
chrV	67448	-	1
chrV	67460	-	10
chrV	67461	-	1
chrV	67465	-	1
chrV	67466	-	3
chrV	67467	-	1
chrV	67470	-	11
chrV	67473	-	1
chrV	67475	-	1
chrV	67483	-	2
chrV	67498	-	3
chrV	67513	-	1
chrV	67515	-	8
chrV	67524	-	1
chrV	67525	-	3
chrV	67527	-	2
chrV	67528	-	3
chrV	67540	-	2
chrV	67548	-	1
chrV	67553	-	10
chrV	67559	-	7
chrV	67561	-	5
chrV	67562	-	3
chrV	67567	-	1
chrV	67575	-	1
chrV	67587	-	3
chrV	67588	-	4
chrV	67589	-	1
chrV	67592	-	18
chrV	67594	-	1
chrV	67596	-	5
chrV	67602	-	1
chrV	67620	-	1
chrV	67640	-	1
chrV	67652	-	1
chrV	67676	-	1
chrV	67688	-	1
chrV	67696	-	1
chrV	67718	-	1
chrV	67728	-	3
chrV	67742	-	4
chrV	67751	-	2
chrV	67761	-	2
chrV	67812	-	1
chrV	67813	-	2
chrV	67842	-	2
chrV	67849	-	3
chrV	67861	-	3
chrV	67899	-	7
chrV	67910	-	4
chrV	67911	-	1
chrV	67940	-	2
chrV	67955	-	11
chrV	67968	-	2
chrV	67977	-	5
chrV	68021	-	1
chrV	68037	-	6
chrV	68063	-	8
chrV	68075	-	1
chrV	68088	-	2
chrV	68090	-	1
chrV	68102	-	1
chrV	68125	-	3
chrV	68142	-	1
chrV	68151	-	5
chrV	68154	-	2
chrV	68160	-	6
chrV	68189	-	1
chrV	68197	-	3
chrV	68202	-	1
chrV	68203	-	9
chrV	68218	-	1
chrV	68230	-	1
chrV	68238	-	1
chrV	68254	-	8
chrV	68257	-	1
chrV	68261	-	1
chrV	68262	-	2
chrV	68272	-	1
chrV	68279	-	1
chrV	68295	-	1
chrV	68330	-	1
chrV	68348	-	15
chrV	68349	-	14
chrV	68350	-	1
chrV	68353	-	4
chrV	68363	-	5
chrV	68366	-	1
chrV	68369	-	1
chrV	68375	-	3
chrV	68403	-	1
chrV	68415	-	4
chrV	68438	-	8
chrV	68443	-	1
chrV	68469	-	1
chrV	68471	-	15
chrV	68494	-	1
chrV	68498	-	1
chrV	68513	-	3
chrV	68514	-	8
chrV	68522	-	6
chrV	68529	-	5
chrV	68559	-	1
chrV	68577	-	1
chrV	68578	-	1
chrV	68590	-	1
chrV	68592	-	2
chrV	68596	-	1
chrV	68627	-	1
chrV	68639	-	1
chrV	68644	-	1
chrV	68677	-	1
chrV	68682	-	4
chrV	68709	-	1
chrV	68718	-	2
chrV	68724	-	1
chrV	68729	-	1
chrV	68731	-	1
chrV	68750	-	1
chrV	68755	-	1
chrV	68757	-	8
chrV	68783	-	1
chrV	68784	-	1
chrV	68786	-	8
chrV	68787	-	1
chrV	68801	-	1
chrV	68808	-	3
chrV	68824	-	1
chrV	68826	-	3
chrV	68827	-	3
chrV	68828	-	1
chrV	68831	-	2
chrV	68836	-	1
chrV	68837	-	2
chrV	68847	-	1
chrV	68876	-	6
chrV	68877	-	5
chrV	68881	-	3
chrV	68888	-	1
chrV	68889	-	3
chrV	68894	-	1
chrV	73936	+	2
chrV	74173	+	1
chrV	74301	+	1
chrV	74338	+	1
chrV	74348	+	3
chrV	74367	+	1
chrV	74422	+	1
chrV	74461	+	1
chrV	74512	+	1
chrV	74591	+	2
chrV	74657	+	1
chrV	74742	+	1
chrV	74744	+	6
chrV	74816	+	3
chrV	74829	+	3
chrV	74830	+	11
chrV	74831	+	1
chrV	74832	+	1
chrV	74889	+	2
chrV	74907	+	2
chrV	74909	+	23
chrV	74910	+	1
chrV	74991	+	8
chrV	74994	+	5
chrV	74999	+	3
chrV	75158	+	1
chrV	75177	+	1
chrV	75181	+	1
chrV	75281	+	1
chrV	75285	+	6
chrV	75287	+	1
chrV	75288	+	1
chrV	75330	+	2
chrV	75332	+	6
chrV	75333	+	1
chrV	75349	+	1
chrV	75364	+	2
chrV	75411	+	1
chrV	75444	+	1
chrV	78018	+	1
chrV	78059	+	1
chrV	78069	+	1
chrV	78092	+	1
chrV	78093	+	2
chrV	78094	+	1
chrV	78095	+	3
chrV	78097	+	13
chrV	78099	+	3
chrV	78127	+	10
chrV	78172	+	1
chrV	78198	+	3
chrV	78203	+	2
chrV	78221	+	1
chrV	78230	+	2
chrV	78247	+	2
chrV	78296	+	1
chrV	78298	+	5
chrV	78309	+	1
chrV	78310	+	2
chrV	78311	+	12
chrV	78312	+	3
chrV	78329	+	3
chrV	78333	+	2
chrV	78363	+	2
chrV	78369	+	1
chrV	78374	+	1
chrV	78375	+	6
chrV	78384	+	1
chrV	78404	+	14
chrV	78405	+	1
chrV	78406	+	1
chrV	78407	+	14
chrV	78408	+	1
chrV	78455	+	1
chrV	78486	+	3
chrV	78500	+	4
chrV	78501	+	7
chrV	78504	+	5
chrV	78554	+	4
chrV	78556	+	11
chrV	78561	+	1
chrV	78564	+	5
chrV	78566	+	1
chrV	78614	+	5
chrV	78630	+	1
chrV	78642	+	1
chrV	78646	+	2
chrV	78677	+	15
chrV	78678	+	1
chrV	78682	+	4
chrV	78694	+	1
chrV	78695	+	3
chrV	78701	+	3
chrV	78703	+	1
chrV	78725	+	8
chrV	78763	+	6
chrV	78775	+	1
chrV	78838	+	4
chrV	78884	+	1
chrV	78908	+	2
chrV	78919	+	1
chrV	78925	+	1
chrV	78926	+	1
chrV	78953	+	1
chrV	78988	+	7
chrV	79013	+	1
chrV	79033	+	20
chrV	79035	+	1
chrV	79045	+	3
chrV	79053	+	4
chrV	79094	+	1
chrV	79117	+	1
chrV	79121	+	5
chrV	79133	+	16
chrV	79140	+	5
chrV	79203	+	16
chrV	79219	+	1
chrV	79222	+	2
chrV	79232	+	1
chrV	79238	+	1
chrV	79240	+	2
chrV	79243	+	1
chrV	79252	+	2
chrV	79270	+	2
chrV	79286	+	1
chrV	79288	+	15
chrV	79290	+	1
chrV	79294	+	1
chrV	79322	+	1
chrV	79382	+	2
chrV	79428	+	19
chrV	79444	+	13
chrV	79445	+	1
chrV	79449	+	1
chrV	79456	+	1
chrV	79469	+	1
chrV	79478	+	2
chrV	79514	+	1
chrV	79515	+	1
chrV	79534	+	1
chrV	79539	+	2
chrV	79540	+	1
chrV	79552	+	1
chrV	80471	+	2
chrV	80499	+	1
chrV	80544	+	3
chrV	80545	+	3
chrV	80546	+	9
chrV	80548	+	1
chrV	80568	+	11
chrV	80659	+	3
chrV	80969	+	3
chrV	81140	+	1
chrV	81161	+	3
chrV	81343	-	1
chrV	81371	-	2
chrV	81392	-	1
chrV	81398	-	1
chrV	81479	-	1
chrV	81483	-	1
chrV	81508	-	11
chrV	81523	-	3
chrV	82605	-	1
chrV	82611	-	2
chrV	82684	-	2
chrV	83230	-	1
chrV	84874	+	3
chrV	85614	+	1
chrV	85629	+	3
chrV	85633	+	6
chrV	85634	+	7
chrV	85635	+	1
chrV	85644	+	1
chrV	85658	+	3
chrV	85664	+	2
chrV	85666	+	2
chrV	85674	+	2
chrV	85683	+	4
chrV	85693	+	1
chrV	85695	+	3
chrV	85696	+	2
chrV	85697	+	2
chrV	85698	+	5
chrV	85700	+	2
chrV	85703	+	1
chrV	85709	+	3
chrV	85711	+	1
chrV	85736	+	1
chrV	85739	+	1
chrV	85741	+	2
chrV	85743	+	6
chrV	85750	+	6
chrV	85751	+	4
chrV	85765	+	6
chrV	85777	+	1
chrV	85792	+	5
chrV	85796	+	7
chrV	85798	+	2
chrV	85799	+	28
chrV	85800	+	1
chrV	85801	+	1
chrV	85812	+	5
chrV	85814	+	2
chrV	85818	+	1
chrV	85819	+	1
chrV	85824	+	4
chrV	85844	+	1
chrV	85848	+	1
chrV	85863	+	12
chrV	85865	+	1
chrV	85870	+	8
chrV	85876	+	1
chrV	85882	+	6
chrV	85889	+	4
chrV	85898	+	11
chrV	85900	+	1
chrV	85919	+	3
chrV	85927	+	1
chrV	85928	+	5
chrV	85942	+	22
chrV	85944	+	1
chrV	85950	+	3
chrV	85952	+	6
chrV	85953	+	3
chrV	85954	+	1
chrV	85958	+	7
chrV	85960	+	1
chrV	85961	+	5
chrV	85964	+	1
chrV	85971	+	5
chrV	85972	+	1
chrV	85973	+	5
chrV	85974	+	2
chrV	85976	+	1
chrV	85981	+	4
chrV	85982	+	19
chrV	85984	+	4
chrV	85992	+	16
chrV	85997	+	3
chrV	86001	+	20
chrV	86008	+	1
chrV	86010	+	2
chrV	86012	+	1
chrV	86015	+	8
chrV	86024	+	2
chrV	86027	+	6
chrV	86043	+	1
chrV	86044	+	1
chrV	86045	+	1
chrV	86046	+	1
chrV	86052	+	1
chrV	86053	+	1
chrV	86054	+	1
chrV	86055	+	2
chrV	86056	+	3
chrV	86057	+	2
chrV	86058	+	4
chrV	86059	+	3
chrV	86064	+	13
chrV	86067	+	7
chrV	86076	+	5
chrV	86086	+	2
chrV	86095	+	1
chrV	86098	+	1
chrV	86099	+	1
chrV	86103	+	3
chrV	86108	+	3
chrV	86110	+	14
chrV	86116	+	1
chrV	86118	+	1
chrV	86119	+	1
chrV	86121	+	1
chrV	86124	+	7
chrV	86129	+	3
chrV	86133	+	1
chrV	86139	+	1
chrV	86145	+	2
chrV	86146	+	1
chrV	86147	+	1
chrV	86155	+	4
chrV	86156	+	4
chrV	86158	+	1
chrV	86162	+	5
chrV	86173	+	12
chrV	86174	+	3
chrV	86175	+	1
chrV	86185	+	1
chrV	86188	+	1
chrV	86200	+	1
chrV	86209	+	7
chrV	86210	+	6
chrV	86212	+	1
chrV	86214	+	1
chrV	86216	+	2
chrV	86218	+	1
chrV	86221	+	1
chrV	86228	+	1
chrV	86229	+	1
chrV	86230	+	2
chrV	86233	+	4
chrV	86246	+	3
chrV	86248	+	1
chrV	86249	+	3
chrV	86252	+	1
chrV	86254	+	1
chrV	86258	+	3
chrV	86259	+	1
chrV	86260	+	1
chrV	86265	+	8
chrV	86272	+	4
chrV	86294	+	1
chrV	86295	+	2
chrV	86297	+	2
chrV	86298	+	1
chrV	86299	+	1
chrV	86301	+	1
chrV	86302	+	3
chrV	86303	+	2
chrV	86304	+	2
chrV	86305	+	1
chrV	86306	+	3
chrV	86308	+	2
chrV	86309	+	11
chrV	86310	+	2
chrV	86311	+	2
chrV	86313	+	3
chrV	86314	+	4
chrV	86315	+	6
chrV	86316	+	8
chrV	86318	+	2
chrV	86319	+	3
chrV	86321	+	2
chrV	86322	+	3
chrV	86324	+	2
chrV	86325	+	4
chrV	86328	+	3
chrV	86329	+	1
chrV	86331	+	6
chrV	86335	+	1
chrV	86339	+	1
chrV	86349	+	1
chrV	86403	+	3
chrV	86592	+	1
chrV	86593	+	27
chrV	86594	+	1
chrV	86595	+	1
chrV	86596	+	7
chrV	86597	+	5
chrV	86599	+	1
chrV	86601	+	1
chrV	86602	+	8
chrV	86603	+	3
chrV	86612	+	1
chrV	86613	+	4
chrV	86615	+	2
chrV	86616	+	2
chrV	86617	+	5
chrV	86618	+	20
chrV	86621	+	46
chrV	86622	+	42
chrV	86623	+	17
chrV	86624	+	4
chrV	86629	+	2
chrV	86635	+	1
chrV	86637	+	53
chrV	86639	+	1
chrV	86641	+	1
chrV	86643	+	2
chrV	86645	+	1
chrV	86651	+	1
chrV	86652	+	6
chrV	86653	+	1
chrV	86700	+	1
chrV	86701	+	2
chrV	86800	+	1
chrV	86851	+	2
chrV	86852	+	4
chrV	86975	+	1
chrV	87029	+	3
chrV	87030	+	1
chrV	87034	+	8
chrV	87200	+	2
chrV	88050	+	10
chrV	88079	+	1
chrV	88103	+	1
chrV	90227	+	2
chrV	90239	+	1
chrV	90273	+	4
chrV	90305	+	1
chrV	90322	+	1
chrV	90323	+	5
chrV	90384	+	5
chrV	90387	+	1
chrV	90405	+	13
chrV	90406	+	1
chrV	90428	+	1
chrV	90451	+	4
chrV	90523	+	1
chrV	90534	+	1
chrV	90551	+	1
chrV	90625	+	7
chrV	90647	+	4
chrV	90649	+	2
chrV	90872	+	1
chrV	90913	+	1
chrV	90914	+	1
chrV	90929	+	2
chrV	90965	+	1
chrV	90990	+	4
chrV	90994	+	1
chrV	90998	+	1
chrV	91042	+	2
chrV	91413	+	7
chrV	91414	+	2
chrV	91415	+	2
chrV	91429	+	1
chrV	91440	+	3
chrV	91467	+	1
chrV	91471	+	4
chrV	91547	+	2
chrV	91653	+	1
chrV	91667	+	1
chrV	91715	+	1
chrV	91722	+	1
chrV	91727	+	1
chrV	91728	+	3
chrV	91729	+	5
chrV	91730	+	2
chrV	91743	+	2
chrV	91751	+	5
chrV	91839	+	4
chrV	91870	+	5
chrV	91876	+	20
chrV	91878	+	1
chrV	91915	+	5
chrV	91933	+	7
chrV	91943	+	1
chrV	92163	+	2
chrV	92209	+	1
chrV	92236	+	2
chrV	92237	+	1
chrV	92258	+	1
chrV	92266	+	2
chrV	92286	+	3
chrV	92381	+	2
chrV	92388	+	1
chrV	92468	+	8
chrV	92875	+	5
chrV	92877	+	1
chrV	92900	+	1
chrV	92926	+	1
chrV	92963	+	1
chrV	93041	+	1
chrV	93050	+	1
chrV	93074	+	4
chrV	93147	+	1
chrV	93165	+	8
chrV	93181	+	1
chrV	93265	+	1
chrV	93391	+	1
chrV	93392	+	1
chrV	93407	+	2
chrV	93409	+	1
chrV	93426	+	1
chrV	93431	+	1
chrV	93439	+	1
chrV	93451	+	1
chrV	93499	+	5
chrV	93531	+	2
chrV	93557	+	1
chrV	93569	+	5
chrV	93619	+	2
chrV	93638	+	2
chrV	93795	+	3
chrV	93845	+	16
chrV	93846	+	3
chrV	93847	+	1
chrV	93848	+	17
chrV	93871	+	5
chrV	93874	+	4
chrV	93929	+	3
chrV	93935	+	1
chrV	93938	+	1
chrV	93951	+	1
chrV	93966	+	2
chrV	93969	+	1
chrV	93974	+	1
chrV	98949	-	1
chrV	99239	-	1
chrVI	101364	+	18
chrVI	101365	+	10
chrVI	101366	+	2
chrVI	101367	+	5
chrVI	101369	+	1
chrVI	101370	+	1
chrVI	101372	+	37
chrVI	101373	+	7
chrVI	101374	+	8
chrVI	101375	+	24
chrVI	101376	+	1
chrVI	101378	+	3
chrVI	101379	+	1
chrVI	101380	+	2
chrVI	101382	+	5
chrVI	101383	+	1
chrVI	101384	+	3
chrVI	101385	+	4
chrVI	101387	+	8
chrVI	101388	+	4
chrVI	101389	+	1
chrVI	101390	+	13
chrVI	101392	+	4
chrVI	101393	+	4
chrVI	101394	+	16
chrVI	101395	+	10
chrVI	101397	+	14
chrVI	101398	+	6
chrVI	101399	+	6
chrVI	101400	+	2
chrVI	101402	+	7
chrVI	101404	+	1
chrVI	101405	+	8
chrVI	101406	+	7
chrVI	101407	+	13
chrVI	101408	+	3
chrVI	101409	+	8
chrVI	101410	+	1
chrVI	101411	+	9
chrVI	101413	+	5
chrVI	101415	+	3
chrVI	101418	+	9
chrVI	101420	+	9
chrVI	101421	+	2
chrVI	101422	+	6
chrVI	101423	+	20
chrVI	101424	+	9
chrVI	101425	+	3
chrVI	101426	+	6
chrVI	101427	+	4
chrVI	101428	+	1
chrVI	101442	+	6
chrVI	101454	+	1
chrVI	101472	+	1
chrVI	101488	+	1
chrVI	101492	+	2
chrVI	101507	+	4
chrVI	101509	+	2
chrVI	101540	+	1
chrVI	102287	-	1
chrVI	102839	-	3
chrVI	102875	-	7
chrVI	102883	-	3
chrVI	102891	-	4
chrVI	102910	-	1
chrVI	102911	-	7
chrVI	103152	-	4
chrVI	103153	-	1
chrVI	103159	-	1
chrVI	103167	-	1
chrVI	103175	-	1
chrVI	103180	-	1
chrVI	103213	-	1
chrVI	104119	-	2
chrVI	105707	-	1
chrVI	105730	-	4
chrVI	105732	-	1
chrVI	105795	-	1
chrVI	108601	-	1
chrVI	108624	-	1
chrVI	108629	-	1
chrVI	109422	-	4
chrVI	109435	-	1
chrVI	109500	-	1
chrVI	110236	+	1
chrVI	11287	+	3
chrVI	115014	-	2
chrVI	115018	-	1
chrVI	115019	-	2
chrVI	115095	-	4
chrVI	115115	-	4
chrVI	115128	-	1
chrVI	115130	-	1
chrVI	115464	-	10
chrVI	115485	-	4
chrVI	115571	-	2
chrVI	115575	-	13
chrVI	115580	-	2
chrVI	115584	-	1
chrVI	115651	-	1
chrVI	115659	-	1
chrVI	115670	-	2
chrVI	115685	-	1
chrVI	118537	+	1
chrVI	120056	+	1
chrVI	120389	+	4
chrVI	120582	+	2
chrVI	120702	+	3
chrVI	120789	+	1
chrVI	120979	+	4
chrVI	121038	+	3
chrVI	121127	+	1
chrVI	123369	+	1
chrVI	123430	+	12
chrVI	123459	+	1
chrVI	124098	+	1
chrVI	124166	+	5
chrVI	124234	+	2
chrVI	124254	+	4
chrVI	124296	+	3
chrVI	124315	+	1
chrVI	124335	+	1
chrVI	124577	+	1
chrVI	124605	+	3
chrVI	124683	+	1
chrVI	124687	+	1
chrVI	124697	+	1
chrVI	125413	+	3
chrVI	125415	+	1
chrVI	125602	+	3
chrVI	125639	+	1
chrVI	125653	+	1
chrVI	125686	+	1
chrVI	126648	+	4
chrVI	129257	-	2
chrVI	130240	+	1
chrVI	130437	+	1
chrVI	130726	+	3
chrVI	130728	+	7
chrVI	130965	+	1
chrVI	130995	+	2
chrVI	131011	+	1
chrVI	131017	+	1
chrVI	131233	-	1
chrVI	131262	-	1
chrVI	131283	-	1
chrVI	131800	+	1
chrVI	131803	+	3
chrVI	131821	+	1
chrVI	131889	+	3
chrVI	132033	+	2
chrVI	132091	+	1
chrVI	132621	+	1
chrVI	132668	+	4
chrVI	132715	+	2
chrVI	132720	+	1
chrVI	132758	+	4
chrVI	132760	+	1
chrVI	133446	+	2
chrVI	133447	+	1
chrVI	133482	+	7
chrVI	133891	+	5
chrVI	133943	+	1
chrVI	134005	+	2
chrVI	134031	+	1
chrVI	137461	-	1
chrVI	137476	-	1
chrVI	137503	-	4
chrVI	137506	-	3
chrVI	137514	-	1
chrVI	137525	-	1
chrVI	137540	-	6
chrVI	137550	-	1
chrVI	137553	-	1
chrVI	137557	-	6
chrVI	137558	-	1
chrVI	137561	-	2
chrVI	137562	-	1
chrVI	137563	-	11
chrVI	137569	-	3
chrVI	137570	-	11
chrVI	138964	-	3
chrVI	143585	+	1
chrVI	145334	-	1
chrVI	145380	-	2
chrVI	145394	-	1
chrVI	145502	-	1
chrVI	145569	-	5
chrVI	146277	-	2
chrVI	146367	-	3
chrVI	146441	-	9
chrVI	146560	-	2
chrVI	146572	-	1
chrVI	146616	-	1
chrVI	146618	-	2
chrVI	146633	-	3
chrVI	146738	-	1
chrVI	146749	-	1
chrVI	146891	-	8
chrVI	146902	-	1
chrVI	148341	+	2
chrVI	150128	+	11
chrVI	150130	+	2
chrVI	150151	+	1
chrVI	150153	+	2
chrVI	151239	+	8
chrVI	151434	+	7
chrVI	151463	+	1
chrVI	153362	+	2
chrVI	153398	+	1
chrVI	153476	+	1
chrVI	153749	+	1
chrVI	153760	+	1
chrVI	154023	+	1
chrVI	154037	+	2
chrVI	154048	+	4
chrVI	155557	-	1
chrVI	155567	-	1
